what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402761381583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1402761390186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1402761390343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1402761391407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402761393554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1402761397742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1402761397987
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402761399656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402761400688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402761403465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402761406734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402761421625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402761426124
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1402761426213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402761427857
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402761429376
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402761430235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402761434074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402761446152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402761462342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402761466054
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1402761466105
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1402761469417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402761471369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402761471585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402761471616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402761472665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402761476101
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402761478765
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402761478991
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1402761480641
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1402761487118
