what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097396294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097427118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097458546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097476112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097480835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097490884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097494979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1379097496530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097505875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097507796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097509364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097510339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097514191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097514271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097518247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097522322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097524698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097525376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097528845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097528899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097531067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097544249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097587395
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1379097590312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1379097592930
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1379097594778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379097598651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097615985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097618141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097624580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097655433
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1379097663376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097669720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097673509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097673753
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1379097673941
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1379097673945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097677463
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1379097677555
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1379097677777
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1379097680774
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1379097680885
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1379097680922
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1379097705218
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1379097705462
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1379097705518
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1379097705616
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1379097705678
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1379097705793
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1379097705798
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1379097719739
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379097720028
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379097720111
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1379097733829
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1379097733864
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1379097733882
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1379097733921
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1379097733931
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1379097734013
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1379097734017
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1379097734481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1379097734547
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1379097763719
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1379097763887
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1379097763984
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1379097764043
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1379097775812
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1379097781122
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379097781453
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379097781550
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1379097799116
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1379097862125
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379097862415
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1379097868331
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1379097868620
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1379097897267
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379097897542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097921567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097979695
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1379097990088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379097992255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098016821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1379098016867
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379098022395
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1379098022491
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379098022491
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1379098023836
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379098025253
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1379098026387
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1379098026387
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1379098027410
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1379098027410
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1379098028250
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1379098028250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098034746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098037062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098037107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098038678
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1379098038697
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1379098043746
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1379098043760
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1379098058239
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1379098068399
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1379098088988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098092321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098093982
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1379098094016
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1379098094356
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1379098094375
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1379098097009
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1379098103334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098128447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098155807
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1379098155838
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1379098158904
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1379098158972
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1379098158973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098164437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098165959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098165991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098167683
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1379098167695
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1379098172069
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1379098172088
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1379098206411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098210298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098212037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098212999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098258084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098270473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098540277
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1379098542935
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1379098543041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098550337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098554860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1379098558226
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1379098561844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379098562871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098570182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098571206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098572119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098577478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098613984
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1379098617757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098622677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098636073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098643046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098669397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098674712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098678340
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1379098678346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379098678346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098682258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098689635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098696554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098718307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098720582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098723985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1379098724037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098738028
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1379098764944
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1379098764977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098765015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1379098765031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098768187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379098786895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1379098788485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379098796648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379098797160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379098797354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379098797539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379098797910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379098798265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379098798589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379098798947
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1379098800060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379098804826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379098805471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379098805666
